time,x,y
1400,565.6986598718789,475.39022543433043
1404,567.1932245682862,474.06126229086203
1408,568.6609128707638,472.7026756299476
1412,570.1011377235598,471.3150088681373
1416,571.5133230559358,469.89881705363376
1420,572.8969040125876,468.4546666442807
1424,574.2513271795801,466.9831352809865
1428,575.5760508057053,465.48481155667656
1432,576.8705450191756,463.9602947808631
1436,578.134292039565,462.41019473992986
1440,579.3667863849153,460.8351314532255
1444,580.5675350739214,459.2357349250641
1448,581.7360578231173,457.6126448927319
1452,582.8718872389835,455.96651057060103
1456,583.974569004898,454.29799039045207
1460,585.0436620628565,452.60775173811055
1464,586.0787387898902,450.896470686501
1468,587.0793851691092,449.16483172522754
1472,588.0452009553035,447.4135274867862
1476,588.975799835036,445.64325846952227
1480,589.8708095811627,443.854732757439
1484,590.7298722017184,442.0486657369749
1488,591.5526440831089,440.22577981085726
1492,592.3387961275519,438.38680410915197
1496,593.0880138847114,436.5324741976202
1500,593.7999976774739,434.6635317835026
1504,594.4744627218154,432.7807244188458
1508,595.1111392407109,430.884805201492
1512,595.7097725720417,428.9765324738495
1516,596.270123270457,427.056669519566
1520,596.7919672031486,425.12598425822557
1524,597.2750956395014,423.1852489381904
1528,597.7193153345822,421.2352398277126
1532,598.1244486064362,419.27673690443635
1536,598.4903334071561,417.3105235434182
1540,598.8168233877001,415.3373862037864
1544,599.103787956429,413.35811411416904
1548,599.3511123313416,411.3734989570117
1552,599.5586975859854,409.38433455191625
1556,599.7264606890266,407.3914165381227
1560,599.8543345374605,405.39554205626496
1564,599.9422679834528,403.39750942952423
1568,599.9902258547975,401.3981178443113
1572,599.9981889689856,399.3981670306018
1576,599.9661541408774,397.39845694205593
1580,599.8941341839773,395.3997874360463
1584,599.7821579053075,393.402957953727
1588,599.6302700938866,391.40876720026677
1592,599.438531502814,389.41801282537824
1596,599.2070188249697,387.4314911042682
1600,598.9358246623382,385.44999661913863
1604,598.6250574889684,383.474321941364
1608,598.2748416075863,381.50525731447334
1612,597.8853170998748,379.54359033806344
1616,597.4566397704435,377.59010565277003
1620,596.9889810845086,375.6455846264209
1624,596.4825280993091,373.71080504149995
1628,595.9374833892864,371.78654078404435
1632,595.3540649650574,369.8735615341008
1636,594.732506186213,367.9726324578632
1640,594.0730556679773,366.08451390161656
1644,593.375977181765,364.20996108760863
1648,592.6415495496766,362.34972381197167
1652,591.8700665329725,360.50454614481293
1656,591.061836714573,358.67516613259727
1660,590.2171833756294,356.8623155029379
1664,589.3364443662152,355.0667193719161
1668,588.4199719701912,353.28909595404315
1672,587.4681327642966,351.5301562749848
1676,586.4813074715222,349.79060388716033
1680,585.459890808828,348.07113458833146
1684,584.4042913292604,346.37243614329157
1688,583.3149312585366,344.6951880087698
1692,582.1922463261602,343.0400610616567
1696,581.0366855911354,341.4077173306633
1700,579.8487112623491,339.7988097315176
1704,578.6287985136929,338.2139818058075
1708,577.3774352940013,336.6538674635725
1712,576.0951221318775,335.1190907297481
1716,574.782371935489,333.61026549456466
1720,573.4397097874113,332.12799526799876
1724,572.0676727346018,330.6728729383776
1728,570.6668095735878,329.24548053523165
1732,569.237680630956,327.8463889964907
1736,567.7808575392287,326.47615794011585
1740,566.2969230082183,325.1353354402601
1744,564.7864705919518,323.82445780804596
1748,563.2501044512567,322.54404937704834
1752,561.6884391121044,321.2946222935676
1756,560.102099219809,320.0766763117785
1760,558.4917192891762,318.8906985938344
1764,556.857943450707,317.73716351500997
1768,555.2014251929533,316.61653247395634
1772,553.5228271011316,315.5292537081483
1776,551.8228205920975,314.4757621145954
1780,550.1020856457885,313.45647907588875
1784,548.36131053324,312.4718122916536
1788,546.6011915412871,311.52215561547473
1792,544.8224326940585,310.6078888973608
1796,543.0257454713769,309.729377831809
1800,541.2118485241757,308.8869738115323
1804,539.3814673870488,308.08101378690685
1808,537.5353341880462,307.31182013119644
1812,535.6741873558328,306.5797005116076
1816,533.7987713243267,305.8849477662268
1820,531.9098362349353,305.2278397868888
1824,530.0081376365085,304.60863940802415
1828,528.0944361831301,304.0275943015284
1832,526.1694973298663,303.48493687769707
1836,524.2340910265924,302.9808841922643
1840,522.2889914100248,302.51563785958365
1844,520.3349764940756,302.08938397198494
1848,518.3728278586583,301.70229302534005
1852,516.4033303370653,301.3545198508664
1856,514.4272717020457,301.04620355319685
1860,512.4454423507061,300.7774674547396
1864,510.45863498836354,300.5484190463511
1868,508.46764431147216,300.35914994434063
1872,506.4732666897566,300.20973585382546
1876,504.476299847674,300.1002365384496
1880,502.4775425453358,300.03069579647934
1884,500.47779425901285,300.0011414432842
1888,498.47785486135683,300.0115853002114
1892,496.4785243014611,300.0620231898574
1896,494.48060228489254,300.1524349377389
1900,492.48488795381905,300.28278438036216
1904,490.4921795673639,300.45301937968816
1908,488.50327418231257,300.66307184398687
1912,486.51896733430044,300.9128577550733
1916,484.5400527196101,301.2022772019134
1920,482.56732187770206,301.5312144205873
1924,480.6015638746103,301.8995378405933
1928,478.64356498732616,302.3071001374745
1932,476.69410838929855,302.75373829174595
1936,474.7539738371742,303.2392736541012
1940,472.82393735890577,303.76351201686896
1944,470.9047709433509,304.326243691694
1948,468.9972422314877,304.92724359340923
1952,467.1021142093673,305.5662713300672
1956,465.2201449029305,306.2430712990936
1960,463.3520870748072,306.9573727895247
1964,461.4986879232217,307.70889009028804
1968,459.660688783123,308.4973226044836
1972,457.8388248296608,309.32235496961795
1976,456.033824784125,310.18365718374537
1980,454.24641062246786,311.0808847374639
1984,452.477297286522,312.0136787517151
1988,450.727192398034,312.98166612133025
1992,448.99679597562454,313.984459664268
1996,447.2868001547914,315.0216582764814
2000,,
2004,,
2008,,
2012,,
2016,,
2020,,
2024,,
2028,,
2032,,
2036,,
2040,,
2044,,
2048,,
2052,,
2056,,
2060,,
2064,,
2068,,
2072,,
2076,,
2080,,
2084,416.11201535049,345.5683361319574
2088,415.04023168491364,347.25686994643905
2092,414.0024307938814,348.9665003097099
2096,412.9990277839127,350.69654339241913
2100,412.030424002833,352.4463072004007
2104,411.0970068792401,354.2150918514614
2108,410.1991497675381,356.0021898553242
2112,409.3372117986002,357.80688639661537
2116,408.5115377361219,359.62845962078035
2120,407.7224578387193,361.46618092281705
2124,406.9702877278304,363.3193152387072
2128,406.25532826147065,365.18712133943274
2132,405.57786541389413,367.0688521274568
2136,404.938170161207,368.96375493555377
2140,404.3364983729812,370.8710718278654
2144,403.77309070990987,372.79003990306563
2148,403.2481725275462,374.71989159950977
2152,402.76195378616444,376.6598550022505
2156,402.3146289667781,378.6091541517925
2160,401.9063769933508,380.5670093544665
2164,401.5373611612287,382.5326374942955
2168,401.2077290718245,384.50525234623166
2172,400.9176125735787,386.48406489063547
2176,400.66712770922265,388.46828362887317
2180,400.4563746693623,390.4571148999049
2184,400.2854377524035,392.44976319773997
2188,400.154385330834,394.4454314896274
2192,400.06326982387503,396.4433215348593
2196,400.0121276765146,398.4426342040553
2200,400.00097934492965,400.4425697988051
2204,400.02982928830426,402.4423283715362
2208,400.0986659670457,404.4411100454826
2212,400.2074618474003,406.438115334625
2216,400.3561734124665,408.43254546347384
2220,400.5447411796011,410.42360268656967
2224,400.7730897242114,412.4104906075704
2228,401.0411277099242,414.39241449779934
2232,401.34874792511897,416.3685816141252
2236,401.6958273258112,418.3382015160503
2240,402.08222708486824,420.30048638187503
2244,402.5077926475385,422.25465132381674
2248,402.972353793271,424.1999147019535
2252,403.47572470380146,426.1354984368707
2256,404.0177040374772,428.06062832088185
2260,404.5980750097911,429.97453432770146
2264,405.21660548009237,431.87645092044505
2268,405.8730480444398,433.76561735783406
2272,406.5671401345602,435.6412779984822
2276,407.298604122872,437.5026826031418
2280,408.06714743353245,439.3490866347891
2284,408.8724626594644,441.17975155642995
2288,409.714227685315,442.9939451265043
2292,410.5921058162973,444.7909416917731
2296,411.50574591286363,446.5700224775697
2300,412.45478253115715,448.3304758753006
2304,413.4388360691842,450.0715977270791
2308,414.45751291865014,451.7926916073792
2312,415.5104056223974,453.4930691015965
2316,416.5970930373827,455.17205008140445
2320,417.71714050312914,456.82896297679736
2324,418.8701000155841,458.46314504470894
2328,420.0555104063154,460.073942634101
2332,421.27289752697175,461.6607114474145
2336,422.52177443893663,463.22281679828086
2340,423.8016416080967,464.75963386538757
2344,425.111987104649,466.2705479423986
2348,426.4522868078659,467.754954683828
2352,427.8220046157365,469.2122603467712
2356,429.2205926594004,470.6418820283935
2360,430.64749152228774,472.0432478990839
2364,432.1021304638783,473.41579743117825
2368,433.5839276479905,474.75898162316446
2372,435.0922903755076,476.0722632192745
2376,436.6266153214501,477.35511692438024
2380,438.1862887762967,478.6070296141039
2384,439.7706868914609,479.82750054006175
2388,441.3791759288217,481.01604153015603
2392,443.0111125142106,482.1721771838378
2396,444.66584389475196,483.2954450622604
2400,446.3427081999565,484.3853958732492
2404,448.04103470646004,485.44159365101234
2408,449.76014410630404,486.4636159305211
2412,451.49934877864985,487.4510539164906
2416,453.2579530648173,488.4035126468919
2420,455.0352535465399,489.3206111509322
2424,456.83053932732184,490.20198260143786
2428,458.6430923167879,491.04727446157995
2432,460.47218751790905,491.8561486258849
2436,462.3170933169925,492.62828155547174
2440,464.1770717763171,493.36336440746373
2444,466.0513789292987,494.06110315852106
2448,467.93926507806617,494.7212187224462
2452,469.83997509333165,495.34344706181514
2456,471.7527487164315,495.9275392935883
2460,473.6768208634199,496.473261788661
2464,475.61142193109174,496.98039626531113
2468,477.55577810481446,497.4487398765098
2472,479.5091116680429,497.8781052910571
2476,481.4706413133962,498.26832076851207
2480,483.43958245516905,498.61923022788636
2484,485.4151475431573,498.93069331007507
2488,487.3965463776661,499.202585433998
2492,489.3829864255802,499.4347978464309
2496,491.3736731373656,499.6272376655049
2500,493.36781026487995,499.7798279178581
2504,495.3646001798603,499.8925075694241
2508,497.36324419296415,499.9652315498447
2512,499.3629428732348,499.9979707704973
2516,501.36289636786194,499.99071213613024
2520,503.36230472211366,499.94345855010044
2524,505.36036819930666,499.85622891321236
2528,507.3562876006908,499.7290581161575
2532,509.34926458511694,499.5619970255593
2536,511.3385019883642,499.3551124636265
2540,513.3232041419942,499.1084871814253
2544,515.302577191608,498.8222198257805
2548,517.2758294143765,498.4964248998174
2552,519.2421715357206,498.1312327171625
2556,521.2008170450092,497.7267893498198
2560,523.1509825101539,497.28325656974357
2564,525.0918878909699,496.80081178413224
2568,527.0227568511837,496.2796479644676
2572,528.9428170689555,495.71997356932866
2576,530.8513005457991,495.12201246101125
2580,532.7474439137693,494.48600381598607
2584,534.6304887408008,493.8122020292311
2588,536.4996818340696,493.1008766124771
2592,538.354275541261,492.3523120864065
2596,540.1935280496192,491.5668078668492
2600,542.0167036826641,490.74467814501963
2604,543.8230731944511,489.88625176184496
2608,545.6119140612603,488.9918720764329
2612,547.3825107705959,488.0618968287327
2616,549.1341551073814,487.09669799644405
2620,550.8661464372374,486.09666164623064
2624,552.5777919867246,485.06218777929894
2628,554.2684071204453,483.9936901714028
2632,555.9373156148866,482.89159620733915
2636,557.5838499289031,481.75634670999904
2640,559.2073514707223,480.58839576404506
2644,560.8071708613742,479.38821053428296
2648,562.3826681944329,478.15627107880266
2652,563.9332132919717,476.89307015696056
2656,565.4581859566251,475.5991130322829
2660,566.9569762196602,474.2749172703669
2664,568.4289845849551,472.921012531862
2668,569.8736222687903,471.5379403606115
2672,571.2903114353538,470.1262539670433
2676,572.6784854278683,468.68651800689236
2680,574.0375889952448,467.2193083553468
2684,575.367078514178,465.72521187670463
2688,576.6664222065866,464.20482618963626
2692,577.9351003523179,462.6587594281448
2696,579.172605497029,461.08762999832123
2700,580.3784426551621,459.4920663309892
2704,581.5521295079313,457.8727066303418
2708,582.6931965962445,456.23019861866794
2712,583.8011875084807,454.56519927727254
2716,584.8756590630476,452.8783745836927
2720,585.9161814856495,451.1703992453149
2724,586.9223385811912,449.4419564295019
2728,587.8937279002495,447.69373749033423
2732,588.8299609000483,445.92644169207864
2736,589.7306630998708,444.1407759294906
2740,590.5954742308462,442.33745444506656
2744,591.4240483800529,440.5171985433562
2748,592.2160541288786,438.6807363024508
2752,592.9711746855837,436.82880228276065
2756,593.6891080120138,434.9621372332016
2760,594.3695669444105,433.0814877949047
2764,595.0122793082735,431.18760620257063
2768,595.6169880272267,429.2812499835847
2772,596.1834512258453,427.36318165501683
2776,596.7114423264023,425.4341684186244
2780,597.2007501394976,423.4949818539823
2784,597.6511789485297,421.5463976098609
2788,598.0625485879808,419.589195093977
2792,598.43469451548,417.6241571612412
2796,598.7674678776181,415.6520698006267
2800,,
2804,,
2808,,
2812,,
2816,,
2820,,
2824,,
2828,,
2832,,
2836,,
2840,,
2844,,
2848,,
2852,,
2856,,
2860,,
2864,,
2868,,
2872,,
2876,,
2880,,
2884,,
2888,,
2892,,
2896,,
2900,,
2904,,
2908,,
2912,,
2916,,
2920,,
2924,,
2928,,
2932,,
2936,,
2940,,
2944,,
2948,,
2952,,
2956,,
2960,,
2964,,
2968,,
2972,,
2976,,
2980,,
2984,,
2988,,
2992,,
2996,,
3000,,
3004,563.4965041564063,322.7459129889203
3008,561.9388265420471,321.4915178684863
3012,560.356374222911,320.268525094139
3016,558.7497801588266,319.0774238466821
3020,557.1196869659989,317.9186905507332
3024,555.4667466599703,316.7927886841611
3028,553.7916203948243,315.70016859270055
3032,552.0949781987327,314.64126730982025
3036,550.377498705952,313.61650838191474
3040,548.63986888538,312.626301698892
3044,546.8827837657766,311.67104333022246
3048,545.1069461577624,310.7511153665172
3052,543.3130663727031,309.8668857666961
3056,541.5018619385945,309.01870821080945
3060,539.6740573130612,308.20692195857066
3064,537.8303835935832,307.4318517136572
3068,535.9715782250661,306.6938074938327
3072,534.0983847048736,305.9930845069447
3076,532.2115522854381,305.32996303284506
3080,530.3118356745703,304.70470831128193
3084,528.3999947335849,304.11757043580747
3088,526.4767941733678,303.5687842537432
3092,524.5430032485003,303.0585692722451
3096,522.5993954495692,302.5871295705029
3100,520.6467481937797,302.1546537181116
3104,518.6858425139989,301.76131469964577
3108,516.7174627463537,301.4072698454684
3112,514.7423962165063,301.09266076880067
3116,512.7614329247352,300.8176133090785
3120,510.7753652299444,300.5822374816185
3124,508.78498753273124,300.38662743361334
3128,506.79109595763634,300.2308614064741
3132,504.79448803470535,300.1150017045349
3136,502.7959623804862,300.03909467013165
3140,500.79631837859375,300.003170665066
3144,498.79635585996715,300.0072440584611
3148,496.79687478294835,300.0513132210138
3152,494.7986749133087,300.1353605256468
3156,492.8025555043535,300.25935235455864
3160,490.80931497723185,300.4232391126711
3164,488.8197506015786,300.6269552474661
3168,486.8346581766167,300.8704192752059
3172,484.85483171284864,301.1535338135254
3176,482.8810631144624,301.4761856203843
3180,480.91414186258106,301.83824563936156
3184,478.95485469948,302.23956905127716
3188,477.0039853139009,302.6799953321173
3192,475.0623140275867,303.1593483172418
3196,473.1306174831635,303.6774362718479
3200,,
3204,,
3208,,
3212,,
3216,,
3220,,
3224,,
3228,,
3232,,
3236,,
3240,,
3244,,
3248,,
3252,,
3256,,
3260,,
3264,442.5464325871369,318.15204589279216
3268,440.92107296387957,319.3174096830006
3272,439.3193441237282,320.5150454335824
3276,437.7418867368626,321.74447410620536
3280,436.1893317652053,323.0052039457928
3284,434.66230021004395,324.2967306772186
3288,433.1614028636412,325.61853770700975
3292,431.68724006492357,326.97009632997856
3296,430.24040145935527,328.3508659406963
3300,428.8214657630877,329.76029424972864
3304,427.4310005314804,331.1978175045442
3308,426.06956193208674,332.66286071500775
3312,424.73769452219426,334.1548378833687
3316,423.43593103100886,335.6731522386526
3320,422.16479214657016,337.2171964753614
3324,420.92478630748417,338.7863529963869
3328,419.716409499553,340.37999416004277
3332,418.54014505738843,341.9974825311118
3336,417.39646347108396,343.6381711358118
3340,416.28582219802536,345.30140372057645
3344,415.2086654799133,346.98651501454793
3348,414.1654241650732,348.6928309956766
3352,413.1565155361212,350.41966916032084
3356,412.1823431430572,352.16633879623834
3360,411.24329664184955,353.93214125886374
3364,410.3397516385782,355.71637025075563
3368,409.4720695391974,357.51831210410677
3372,408.6405974049779,359.33724606620126
